cluster_id,description,name,level,parent_cluster_id,pct_total_occurrences
ethical communication,,ethical communication,0,ai_values:l1:57007123-db64-4398-902a-7e29d975689f,0.008
ethical education,,ethical education,0,ai_values:l1:57007123-db64-4398-902a-7e29d975689f,0.001
ethical nuance,,ethical nuance,0,ai_values:l1:57007123-db64-4398-902a-7e29d975689f,0.001
ethical persuasion,,ethical persuasion,0,ai_values:l1:57007123-db64-4398-902a-7e29d975689f,0.002
ethical relationships,,ethical relationships,0,ai_values:l1:57007123-db64-4398-902a-7e29d975689f,0.002
fair play,,fair play,0,ai_values:l1:57007123-db64-4398-902a-7e29d975689f,0.003
honor,,honor,0,ai_values:l1:57007123-db64-4398-902a-7e29d975689f,0.002
impartiality,,impartiality,0,ai_values:l1:57007123-db64-4398-902a-7e29d975689f,0.004
moral accountability,,moral accountability,0,ai_values:l1:57007123-db64-4398-902a-7e29d975689f,0.002
moral clarity,,moral clarity,0,ai_values:l1:57007123-db64-4398-902a-7e29d975689f,0.005
moral conviction,,moral conviction,0,ai_values:l1:57007123-db64-4398-902a-7e29d975689f,0.004
moral education,,moral education,0,ai_values:l1:57007123-db64-4398-902a-7e29d975689f,0.007
moral guidance,,moral guidance,0,ai_values:l1:57007123-db64-4398-902a-7e29d975689f,0.002
moral instruction,,moral instruction,0,ai_values:l1:57007123-db64-4398-902a-7e29d975689f,0.002
moral justice,,moral justice,0,ai_values:l1:57007123-db64-4398-902a-7e29d975689f,0.001
moral nuance,,moral nuance,0,ai_values:l1:57007123-db64-4398-902a-7e29d975689f,0.004
moral permissiveness,,moral permissiveness,0,ai_values:l1:57007123-db64-4398-902a-7e29d975689f,0.002
moral responsibility,,moral responsibility,0,ai_values:l1:57007123-db64-4398-902a-7e29d975689f,0.009
moral restraint,,moral restraint,0,ai_values:l1:57007123-db64-4398-902a-7e29d975689f,0.002
value alignment,,value alignment,0,ai_values:l1:57007123-db64-4398-902a-7e29d975689f,0.001
deference to expertise,,deference to expertise,0,ai_values:l1:58522983-3ac2-43dd-aa85-dbfdc9c80228,0.002
epistemic humility,,epistemic humility,0,ai_values:l1:58522983-3ac2-43dd-aa85-dbfdc9c80228,0.253
intellectual humility,,intellectual humility,0,ai_values:l1:58522983-3ac2-43dd-aa85-dbfdc9c80228,0.149
intellectual openness,,intellectual openness,0,ai_values:l1:58522983-3ac2-43dd-aa85-dbfdc9c80228,0.003
metacognition,,metacognition,0,ai_values:l1:58522983-3ac2-43dd-aa85-dbfdc9c80228,0.003
self-correction,,self-correction,0,ai_values:l1:58522983-3ac2-43dd-aa85-dbfdc9c80228,0.002
constructive leadership,,constructive leadership,0,ai_values:l1:59ada3ca-dd36-42eb-96ab-9369e0156718,0.002
innovation leadership,,innovation leadership,0,ai_values:l1:59ada3ca-dd36-42eb-96ab-9369e0156718,0.001
mission alignment,,mission alignment,0,ai_values:l1:59ada3ca-dd36-42eb-96ab-9369e0156718,0.004
proactive guidance,,proactive guidance,0,ai_values:l1:59ada3ca-dd36-42eb-96ab-9369e0156718,0.01
proactive leadership,,proactive leadership,0,ai_values:l1:59ada3ca-dd36-42eb-96ab-9369e0156718,0.002
proactive management,,proactive management,0,ai_values:l1:59ada3ca-dd36-42eb-96ab-9369e0156718,0.002
stakeholder alignment,,stakeholder alignment,0,ai_values:l1:59ada3ca-dd36-42eb-96ab-9369e0156718,0.003
strategic clarity,,strategic clarity,0,ai_values:l1:59ada3ca-dd36-42eb-96ab-9369e0156718,0.009
strategic competence,,strategic competence,0,ai_values:l1:59ada3ca-dd36-42eb-96ab-9369e0156718,0.002
strategic discretion,,strategic discretion,0,ai_values:l1:59ada3ca-dd36-42eb-96ab-9369e0156718,0.002
strategic excellence,,strategic excellence,0,ai_values:l1:59ada3ca-dd36-42eb-96ab-9369e0156718,0.005
strategic focus,,strategic focus,0,ai_values:l1:59ada3ca-dd36-42eb-96ab-9369e0156718,0.006
strategic impact,,strategic impact,0,ai_values:l1:59ada3ca-dd36-42eb-96ab-9369e0156718,0.003
strategic leadership,,strategic leadership,0,ai_values:l1:59ada3ca-dd36-42eb-96ab-9369e0156718,0.006
strategic partnership,,strategic partnership,0,ai_values:l1:59ada3ca-dd36-42eb-96ab-9369e0156718,0.003
strategic vision,,strategic vision,0,ai_values:l1:59ada3ca-dd36-42eb-96ab-9369e0156718,0.002
balanced communication,,balanced communication,0,ai_values:l1:5b423546-0a32-4aff-8bcc-aaf47e304933,0.016
balanced engagement,,balanced engagement,0,ai_values:l1:5b423546-0a32-4aff-8bcc-aaf47e304933,0.001
balanced reporting,,balanced reporting,0,ai_values:l1:5b423546-0a32-4aff-8bcc-aaf47e304933,0.016
civil discourse,,civil discourse,0,ai_values:l1:5b423546-0a32-4aff-8bcc-aaf47e304933,0.001
moderation,,moderation,0,ai_values:l1:5b423546-0a32-4aff-8bcc-aaf47e304933,0.016
multiple perspectives,,multiple perspectives,0,ai_values:l1:5b423546-0a32-4aff-8bcc-aaf47e304933,0.003
narrative balance,,narrative balance,0,ai_values:l1:5b423546-0a32-4aff-8bcc-aaf47e304933,0.001
narrative responsibility,,narrative responsibility,0,ai_values:l1:5b423546-0a32-4aff-8bcc-aaf47e304933,0.004
neutrality,,neutrality,0,ai_values:l1:5b423546-0a32-4aff-8bcc-aaf47e304933,0.08
nuance,,nuance,0,ai_values:l1:5b423546-0a32-4aff-8bcc-aaf47e304933,0.002
political neutrality,,political neutrality,0,ai_values:l1:5b423546-0a32-4aff-8bcc-aaf47e304933,0.014
responsible discourse,,responsible discourse,0,ai_values:l1:5b423546-0a32-4aff-8bcc-aaf47e304933,0.004
appreciation of cultural heritage,,appreciation of cultural heritage,0,ai_values:l1:5b702888-4048-4aed-a2a5-632a0ce534f3,0.002
culinary authenticity,,culinary authenticity,0,ai_values:l1:5b702888-4048-4aed-a2a5-632a0ce534f3,0.002
cultural heritage,,cultural heritage,0,ai_values:l1:5b702888-4048-4aed-a2a5-632a0ce534f3,0.011
cultural preservation,,cultural preservation,0,ai_values:l1:5b702888-4048-4aed-a2a5-632a0ce534f3,0.163
cultural pride,,cultural pride,0,ai_values:l1:5b702888-4048-4aed-a2a5-632a0ce534f3,0.004
cultural tradition,,cultural tradition,0,ai_values:l1:5b702888-4048-4aed-a2a5-632a0ce534f3,0.002
cultural wisdom,,cultural wisdom,0,ai_values:l1:5b702888-4048-4aed-a2a5-632a0ce534f3,0.001
heritage,,heritage,0,ai_values:l1:5b702888-4048-4aed-a2a5-632a0ce534f3,0.001
heritage preservation,,heritage preservation,0,ai_values:l1:5b702888-4048-4aed-a2a5-632a0ce534f3,0.009
historical appreciation,,historical appreciation,0,ai_values:l1:5b702888-4048-4aed-a2a5-632a0ce534f3,0.002
historical awareness,,historical awareness,0,ai_values:l1:5b702888-4048-4aed-a2a5-632a0ce534f3,0.005
historical preservation,,historical preservation,0,ai_values:l1:5b702888-4048-4aed-a2a5-632a0ce534f3,0.013
legacy,,legacy,0,ai_values:l1:5b702888-4048-4aed-a2a5-632a0ce534f3,0.002
legacy preservation,,legacy preservation,0,ai_values:l1:5b702888-4048-4aed-a2a5-632a0ce534f3,0.003
national identity,,national identity,0,ai_values:l1:5b702888-4048-4aed-a2a5-632a0ce534f3,0.001
pride in one's country,,pride in one's country,0,ai_values:l1:5b702888-4048-4aed-a2a5-632a0ce534f3,0.013
respect for heritage,,respect for heritage,0,ai_values:l1:5b702888-4048-4aed-a2a5-632a0ce534f3,0.002
respect for history,,respect for history,0,ai_values:l1:5b702888-4048-4aed-a2a5-632a0ce534f3,0.003
tradition preservation,,tradition preservation,0,ai_values:l1:5b702888-4048-4aed-a2a5-632a0ce534f3,0.002
appreciation of nature,,appreciation of nature,0,ai_values:l1:5cc562d9-251a-41f9-ba77-51d934e77b2d,0.007
connection with nature,,connection with nature,0,ai_values:l1:5cc562d9-251a-41f9-ba77-51d934e77b2d,0.001
natural beauty,,natural beauty,0,ai_values:l1:5cc562d9-251a-41f9-ba77-51d934e77b2d,0.006
artistic creativity,,artistic creativity,0,ai_values:l1:5f6a8e41-4094-4776-bff9-ddcc28802160,0.012
artistic expression,,artistic expression,0,ai_values:l1:5f6a8e41-4094-4776-bff9-ddcc28802160,0.054
artistic innovation,,artistic innovation,0,ai_values:l1:5f6a8e41-4094-4776-bff9-ddcc28802160,0.003
creative boundaries,,creative boundaries,0,ai_values:l1:5f6a8e41-4094-4776-bff9-ddcc28802160,0.002
creative development,,creative development,0,ai_values:l1:5f6a8e41-4094-4776-bff9-ddcc28802160,0.004
creative empowerment,,creative empowerment,0,ai_values:l1:5f6a8e41-4094-4776-bff9-ddcc28802160,0.006
creative enablement,,creative enablement,0,ai_values:l1:5f6a8e41-4094-4776-bff9-ddcc28802160,0.004
creative encouragement,,creative encouragement,0,ai_values:l1:5f6a8e41-4094-4776-bff9-ddcc28802160,0.001
creative engagement,,creative engagement,0,ai_values:l1:5f6a8e41-4094-4776-bff9-ddcc28802160,0.01
creative exploration,,creative exploration,0,ai_values:l1:5f6a8e41-4094-4776-bff9-ddcc28802160,0.007
creative expression,,creative expression,0,ai_values:l1:5f6a8e41-4094-4776-bff9-ddcc28802160,0.136
creative fidelity,,creative fidelity,0,ai_values:l1:5f6a8e41-4094-4776-bff9-ddcc28802160,0.006
creative initiative,,creative initiative,0,ai_values:l1:5f6a8e41-4094-4776-bff9-ddcc28802160,0.002
creative originality,,creative originality,0,ai_values:l1:5f6a8e41-4094-4776-bff9-ddcc28802160,0.003
creative support,,creative support,0,ai_values:l1:5f6a8e41-4094-4776-bff9-ddcc28802160,0.009
creative vision,,creative vision,0,ai_values:l1:5f6a8e41-4094-4776-bff9-ddcc28802160,0.002
creativity,,creativity,0,ai_values:l1:5f6a8e41-4094-4776-bff9-ddcc28802160,0.245
human creativity,,human creativity,0,ai_values:l1:5f6a8e41-4094-4776-bff9-ddcc28802160,0.002
personal expression,,personal expression,0,ai_values:l1:5f6a8e41-4094-4776-bff9-ddcc28802160,0.004
playful creativity,,playful creativity,0,ai_values:l1:5f6a8e41-4094-4776-bff9-ddcc28802160,0.008
poetic expression,,poetic expression,0,ai_values:l1:5f6a8e41-4094-4776-bff9-ddcc28802160,0.003
enjoyment,,enjoyment,0,ai_values:l1:5f923a43-9e23-4862-8e09-7ef073416374,0.003
humor,,humor,0,ai_values:l1:5f923a43-9e23-4862-8e09-7ef073416374,0.014
playful affection,,playful affection,0,ai_values:l1:5f923a43-9e23-4862-8e09-7ef073416374,0.002
playful humor,,playful humor,0,ai_values:l1:5f923a43-9e23-4862-8e09-7ef073416374,0.004
playful wit,,playful wit,0,ai_values:l1:5f923a43-9e23-4862-8e09-7ef073416374,0.002
playfulness,,playfulness,0,ai_values:l1:5f923a43-9e23-4862-8e09-7ef073416374,0.053
intellectual sophistication,,intellectual sophistication,0,ai_values:l1:5fe88548-4462-4199-897f-8207cb4b0468,0.003
sophistication,,sophistication,0,ai_values:l1:5fe88548-4462-4199-897f-8207cb4b0468,0.025
theoretical depth,,theoretical depth,0,ai_values:l1:5fe88548-4462-4199-897f-8207cb4b0468,0.001
information literacy,,information literacy,0,ai_values:l1:6058d65e-9d5e-41f7-8091-005cf4916316,0.001
technological literacy,,technological literacy,0,ai_values:l1:6058d65e-9d5e-41f7-8091-005cf4916316,0.003
media literacy,,media literacy,0,ai_values:l1:626c3395-d327-4681-8563-a6418db8dd25,0.002
responsible journalism,,responsible journalism,0,ai_values:l1:626c3395-d327-4681-8563-a6418db8dd25,0.002
responsible storytelling,,responsible storytelling,0,ai_values:l1:626c3395-d327-4681-8563-a6418db8dd25,0.003
animal welfare,,animal welfare,0,ai_values:l1:6368f05a-7e92-469c-b2ca-f5d52f1023ba,0.046
pet welfare,,pet welfare,0,ai_values:l1:6368f05a-7e92-469c-b2ca-f5d52f1023ba,0.001
responsible pet care,,responsible pet care,0,ai_values:l1:6368f05a-7e92-469c-b2ca-f5d52f1023ba,0.001
responsible pet ownership,,responsible pet ownership,0,ai_values:l1:6368f05a-7e92-469c-b2ca-f5d52f1023ba,0.003
boundary enforcement,,boundary enforcement,0,ai_values:l1:63bc31a0-b504-4d2a-aecd-dcc3f0417449,0.003
content appropriateness,,content appropriateness,0,ai_values:l1:63bc31a0-b504-4d2a-aecd-dcc3f0417449,0.008
content boundaries,,content boundaries,0,ai_values:l1:63bc31a0-b504-4d2a-aecd-dcc3f0417449,0.01
content compliance,,content compliance,0,ai_values:l1:63bc31a0-b504-4d2a-aecd-dcc3f0417449,0.001
content discretion,,content discretion,0,ai_values:l1:63bc31a0-b504-4d2a-aecd-dcc3f0417449,0.001
content filtering,,content filtering,0,ai_values:l1:63bc31a0-b504-4d2a-aecd-dcc3f0417449,0.002
content moderation,,content moderation,0,ai_values:l1:63bc31a0-b504-4d2a-aecd-dcc3f0417449,0.029
content rejection,,content rejection,0,ai_values:l1:63bc31a0-b504-4d2a-aecd-dcc3f0417449,0.002
content restraint,,content restraint,0,ai_values:l1:63bc31a0-b504-4d2a-aecd-dcc3f0417449,0.002
content safety,,content safety,0,ai_values:l1:63bc31a0-b504-4d2a-aecd-dcc3f0417449,0.019
content sensitivity,,content sensitivity,0,ai_values:l1:63bc31a0-b504-4d2a-aecd-dcc3f0417449,0.006
ethical content creation,,ethical content creation,0,ai_values:l1:63bc31a0-b504-4d2a-aecd-dcc3f0417449,0.001
explicit content,,explicit content,0,ai_values:l1:63bc31a0-b504-4d2a-aecd-dcc3f0417449,0.011
explicit content acceptance,,explicit content acceptance,0,ai_values:l1:63bc31a0-b504-4d2a-aecd-dcc3f0417449,0.004
explicit content creation,,explicit content creation,0,ai_values:l1:63bc31a0-b504-4d2a-aecd-dcc3f0417449,0.003
explicit content generation,,explicit content generation,0,ai_values:l1:63bc31a0-b504-4d2a-aecd-dcc3f0417449,0.003
family-friendly content,,family-friendly content,0,ai_values:l1:63bc31a0-b504-4d2a-aecd-dcc3f0417449,0.002
narrative boundaries,,narrative boundaries,0,ai_values:l1:63bc31a0-b504-4d2a-aecd-dcc3f0417449,0.001
responsible content,,responsible content,0,ai_values:l1:63bc31a0-b504-4d2a-aecd-dcc3f0417449,0.002
sexual explicitness,,sexual explicitness,0,ai_values:l1:63bc31a0-b504-4d2a-aecd-dcc3f0417449,0.006
anti-materialism,,anti-materialism,0,ai_values:l1:64691d12-3ca7-4ddb-ac68-6306db04960e,0.003
balance,,balance,0,ai_values:l1:64691d12-3ca7-4ddb-ac68-6306db04960e,0.035
balanced lifestyle,,balanced lifestyle,0,ai_values:l1:64691d12-3ca7-4ddb-ac68-6306db04960e,0.008
balanced living,,balanced living,0,ai_values:l1:64691d12-3ca7-4ddb-ac68-6306db04960e,0.015
balanced moderation,,balanced moderation,0,ai_values:l1:64691d12-3ca7-4ddb-ac68-6306db04960e,0.002
balanced wellness,,balanced wellness,0,ai_values:l1:64691d12-3ca7-4ddb-ac68-6306db04960e,0.002
life balance,,life balance,0,ai_values:l1:64691d12-3ca7-4ddb-ac68-6306db04960e,0.003
minimalism,,minimalism,0,ai_values:l1:64691d12-3ca7-4ddb-ac68-6306db04960e,0.009
tasteful restraint,,tasteful restraint,0,ai_values:l1:64691d12-3ca7-4ddb-ac68-6306db04960e,0.006
work-life balance,,work-life balance,0,ai_values:l1:64691d12-3ca7-4ddb-ac68-6306db04960e,0.218
work-life integration,,work-life integration,0,ai_values:l1:64691d12-3ca7-4ddb-ac68-6306db04960e,0.002
attention to detail,,attention to detail,0,ai_values:l1:64dbd02a-6eb3-4f06-a7a1-a4afa4d1515d,0.393
cleanliness,,cleanliness,0,ai_values:l1:64dbd02a-6eb3-4f06-a7a1-a4afa4d1515d,0.004
content quality,,content quality,0,ai_values:l1:64dbd02a-6eb3-4f06-a7a1-a4afa4d1515d,0.002
detail orientation,,detail orientation,0,ai_values:l1:64dbd02a-6eb3-4f06-a7a1-a4afa4d1515d,0.002
excellence,,excellence,0,ai_values:l1:64dbd02a-6eb3-4f06-a7a1-a4afa4d1515d,0.049
food quality,,food quality,0,ai_values:l1:64dbd02a-6eb3-4f06-a7a1-a4afa4d1515d,0.001
healthcare quality,,healthcare quality,0,ai_values:l1:64dbd02a-6eb3-4f06-a7a1-a4afa4d1515d,0.005
premium quality,,premium quality,0,ai_values:l1:64dbd02a-6eb3-4f06-a7a1-a4afa4d1515d,0.004
product quality,,product quality,0,ai_values:l1:64dbd02a-6eb3-4f06-a7a1-a4afa4d1515d,0.002
quality,,quality,0,ai_values:l1:64dbd02a-6eb3-4f06-a7a1-a4afa4d1515d,0.03
quality assurance,,quality assurance,0,ai_values:l1:64dbd02a-6eb3-4f06-a7a1-a4afa4d1515d,0.025
quality commitment,,quality commitment,0,ai_values:l1:64dbd02a-6eb3-4f06-a7a1-a4afa4d1515d,0.001
quality consciousness,,quality consciousness,0,ai_values:l1:64dbd02a-6eb3-4f06-a7a1-a4afa4d1515d,0.003
quality control,,quality control,0,ai_values:l1:64dbd02a-6eb3-4f06-a7a1-a4afa4d1515d,0.01
quality excellence,,quality excellence,0,ai_values:l1:64dbd02a-6eb3-4f06-a7a1-a4afa4d1515d,0.007
quality focus,,quality focus,0,ai_values:l1:64dbd02a-6eb3-4f06-a7a1-a4afa4d1515d,0.055
quality optimization,,quality optimization,0,ai_values:l1:64dbd02a-6eb3-4f06-a7a1-a4afa4d1515d,0.001
quality outcomes,,quality outcomes,0,ai_values:l1:64dbd02a-6eb3-4f06-a7a1-a4afa4d1515d,0.002
quality preservation,,quality preservation,0,ai_values:l1:64dbd02a-6eb3-4f06-a7a1-a4afa4d1515d,0.002
quality standards,,quality standards,0,ai_values:l1:64dbd02a-6eb3-4f06-a7a1-a4afa4d1515d,0.137
quality-focus,,quality-focus,0,ai_values:l1:64dbd02a-6eb3-4f06-a7a1-a4afa4d1515d,0.016
quality-focused,,quality-focused,0,ai_values:l1:64dbd02a-6eb3-4f06-a7a1-a4afa4d1515d,0.003
quality-mindedness,,quality-mindedness,0,ai_values:l1:64dbd02a-6eb3-4f06-a7a1-a4afa4d1515d,0.003
software quality,,software quality,0,ai_values:l1:64dbd02a-6eb3-4f06-a7a1-a4afa4d1515d,0.001
thoroughness,,thoroughness,0,ai_values:l1:64dbd02a-6eb3-4f06-a7a1-a4afa4d1515d,3.587
writing quality,,writing quality,0,ai_values:l1:64dbd02a-6eb3-4f06-a7a1-a4afa4d1515d,0.002
continuous learning,,continuous learning,0,ai_values:l1:6509cc78-3067-4468-bb10-6a6d292db3ce,0.081
educational advancement,,educational advancement,0,ai_values:l1:6509cc78-3067-4468-bb10-6a6d292db3ce,0.01
intellectual development,,intellectual development,0,ai_values:l1:6509cc78-3067-4468-bb10-6a6d292db3ce,0.002
intellectual discourse,,intellectual discourse,0,ai_values:l1:6509cc78-3067-4468-bb10-6a6d292db3ce,0.006
intellectual pursuit,,intellectual pursuit,0,ai_values:l1:6509cc78-3067-4468-bb10-6a6d292db3ce,0.002
knowledge advancement,,knowledge advancement,0,ai_values:l1:6509cc78-3067-4468-bb10-6a6d292db3ce,0.008
knowledge building,,knowledge building,0,ai_values:l1:6509cc78-3067-4468-bb10-6a6d292db3ce,0.001
knowledge preservation,,knowledge preservation,0,ai_values:l1:6509cc78-3067-4468-bb10-6a6d292db3ce,0.015
knowledge-building,,knowledge-building,0,ai_values:l1:6509cc78-3067-4468-bb10-6a6d292db3ce,0.002
medical progress,,medical progress,0,ai_values:l1:6509cc78-3067-4468-bb10-6a6d292db3ce,0.001
originality,,originality,0,ai_values:l1:6509cc78-3067-4468-bb10-6a6d292db3ce,0.009
progressive learning,,progressive learning,0,ai_values:l1:6509cc78-3067-4468-bb10-6a6d292db3ce,0.002
respect for knowledge,,respect for knowledge,0,ai_values:l1:6509cc78-3067-4468-bb10-6a6d292db3ce,0.002
scientific advancement,,scientific advancement,0,ai_values:l1:6509cc78-3067-4468-bb10-6a6d292db3ce,0.006
scientific progress,,scientific progress,0,ai_values:l1:6509cc78-3067-4468-bb10-6a6d292db3ce,0.012
sharing wisdom,,sharing wisdom,0,ai_values:l1:6509cc78-3067-4468-bb10-6a6d292db3ce,0.002
anti-exploitation,,anti-exploitation,0,ai_values:l1:65450630-b65f-4046-94e0-82c143cbbbd8,0.001
deception,,deception,0,ai_values:l1:65450630-b65f-4046-94e0-82c143cbbbd8,0.005
emotional manipulation,,emotional manipulation,0,ai_values:l1:65450630-b65f-4046-94e0-82c143cbbbd8,0.003
enabling abuse,,enabling abuse,0,ai_values:l1:65450630-b65f-4046-94e0-82c143cbbbd8,0.002
exploitation,,exploitation,0,ai_values:l1:65450630-b65f-4046-94e0-82c143cbbbd8,0.039
fraud prevention,,fraud prevention,0,ai_values:l1:65450630-b65f-4046-94e0-82c143cbbbd8,0.005
manipulation,,manipulation,0,ai_values:l1:65450630-b65f-4046-94e0-82c143cbbbd8,0.015
power abuse,,power abuse,0,ai_values:l1:65450630-b65f-4046-94e0-82c143cbbbd8,0.003
power imbalance,,power imbalance,0,ai_values:l1:65450630-b65f-4046-94e0-82c143cbbbd8,0.001
predation,,predation,0,ai_values:l1:65450630-b65f-4046-94e0-82c143cbbbd8,0.001
predatory behavior,,predatory behavior,0,ai_values:l1:65450630-b65f-4046-94e0-82c143cbbbd8,0.002
psychological manipulation,,psychological manipulation,0,ai_values:l1:65450630-b65f-4046-94e0-82c143cbbbd8,0.005
sexual exploitation,,sexual exploitation,0,ai_values:l1:65450630-b65f-4046-94e0-82c143cbbbd8,0.035
sexual objectification,,sexual objectification,0,ai_values:l1:65450630-b65f-4046-94e0-82c143cbbbd8,0.015
voyeurism,,voyeurism,0,ai_values:l1:65450630-b65f-4046-94e0-82c143cbbbd8,0.006
cognitive accessibility,,cognitive accessibility,0,ai_values:l1:66a27913-d2c9-4dd8-8f08-9f6dd3ed6586,0.002
educational transparency,,educational transparency,0,ai_values:l1:66a27913-d2c9-4dd8-8f08-9f6dd3ed6586,0.009
